iso3c,year,patent_count,data_driven_patent_count,data_driven_patent_share,benchmark_score_mean,benchmark_top_decile_share,dictionary_score_mean,metadata_score_mean,text_supervised_score_mean,semantic_lsa_score_mean,data_collection_score_mean,empirical_analysis_score_mean,experimental_validation_score_mean,measurement_instrumentation_score_mean,data_quality_calibration_score_mean,ml_training_data_score_mean,boilerplate_score_mean,claims_weighted_benchmark_score_mean,benchmark_confidence_mean
TWN,1999,637,70,0.10989010989010989,0.07842583169416546,0.04081632653061224,0.005328499355444077,0.27008552856792767,0.17008693950023318,0.481741538923524,0.0,0.0012353825440733644,0.0006176912720366822,0.011532916376212671,0.0009923399667638268,0.0012195758867371588,0.035810421111790045,0.07073937397418782,0.9364289077374336
DEU,1999,3072,866,0.2819010416666667,0.20271647765176856,0.1171875,0.013376399958730939,0.29212950296208223,0.30171732759466946,0.48088509035549293,0.0005654790404319236,0.0037618901917530604,0.0007684948052487628,0.03161708047635874,0.0024051941859307554,0.0007433997253146738,0.003509209238230782,0.21284851242756253,0.861863232692659
CHE,1999,378,97,0.2566137566137566,0.1706339396965473,0.07936507936507936,0.01069394292096973,0.291551340694858,0.30200751797223646,0.4824780616913084,0.002713200791311969,0.005000673586982306,0.0,0.021773972106060798,0.004163696722617636,0.0,0.001040924180654409,0.18620474246853633,0.8512643558705812
DOM,1999,1,1,1.0,0.30931068585091637,0.0,0.0,0.24660118276732543,0.4657029043839047,0.4492801316866877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30931068585091637,0.38137862829816727
MEX,1999,14,4,0.2857142857142857,0.1367928513446773,0.0,0.0,0.26180892659833377,0.28028837504827586,0.4798364107667297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1776426553897068,0.7332473401566449
NZL,1999,14,5,0.35714285714285715,0.38553125853058257,0.35714285714285715,0.09970995343821541,0.37794327151128104,0.47157211596543724,0.4919163217061014,0.0,0.07325642136542317,0.0,0.18083713723685177,0.06787235225943829,0.0,0.0,0.3489356648490792,0.9415260854458308
HUN,2017,66,4,0.06060606060606061,0.050080394838777506,0.045454545454545456,0.020400986055457846,0.39325129180175833,0.07325044939439779,0.4436570849998504,0.0,0.005961656671020706,0.0,0.04183373323104637,0.015539240895695822,0.0,0.11531350725011644,0.05121949992118341,0.9888853659812084
ITA,2005,435,77,0.17701149425287357,0.13112451312325765,0.07586206896551724,0.013462485050519937,0.2816566456594417,0.20245544612417876,0.47753344695718974,0.0,0.007761694483027496,0.0,0.023300580026639945,0.006880314024259212,0.0009045272190514174,0.06086652701538253,0.1348547237910819,0.9190149058889722
FRA,2005,1129,228,0.20194862710363154,0.1473568679609055,0.08945969884853854,0.015778942066635417,0.3016486942834769,0.23275070950957408,0.4729450568045936,0.0016456393000569547,0.009311820859651213,0.0010366157485730177,0.027085602930893977,0.007229670991625494,0.0,0.005370769917886775,0.13749189427933284,0.9035292609873035
ESP,2005,74,18,0.24324324324324326,0.1431451429260665,0.08108108108108109,0.01788173544518996,0.29220981289904113,0.23411552115453732,0.4779814316327823,0.0,0.0,0.0,0.041495441037046096,0.010498241079075273,0.0,0.005317153247126575,0.1364359247287001,0.8853870713735695
SWE,2006,535,136,0.2542056074766355,0.19332107260179934,0.13271028037383178,0.026824016823782652,0.32342900326276297,0.2572541905612559,0.47513127204215805,0.0023516524430855215,0.024937108503267212,0.0007354567108175076,0.038330388630087045,0.00966165543734507,0.0,0.004123360598089765,0.19106907647303356,0.8953631853031488
LKA,2006,2,0,0.0,0.07435292701704929,0.0,0.0,0.262378117960959,0.30505534770791304,0.4703216305314609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11066829711224599,0.8512941459659014
ITA,2019,1121,292,0.2604817127564674,0.20555795832453547,0.1462979482604817,0.02707508302257207,0.3455898819048345,0.2744796409543742,0.4803942045528923,0.0029039602823860665,0.009134545491963885,0.0005638898829871165,0.062405259681890715,0.005786331009143123,0.0020372202998810685,0.038858104920474354,0.2130872570905151,0.9024850177114794
FRA,2019,2076,591,0.2846820809248555,0.22130754578664566,0.14739884393063585,0.025852035657864692,0.35085137394964344,0.29879188329409684,0.48011340962515636,0.005351404965454171,0.011183842999519883,0.0011507041695476747,0.04592074951550978,0.011112035922372494,0.002897751406152557,0.011172003809617309,0.22950625989031218,0.8827195239624382
ESP,2019,306,75,0.24509803921568626,0.19180149075165517,0.11764705882352941,0.03080209561401046,0.33601791139336235,0.29205884972076274,0.4941094225472803,0.005923296012060972,0.007209143529339947,0.0,0.04117902406780745,0.031717329918393364,0.006957208609217329,0.01996735079843108,0.1969367125304073,0.8860147111262235
TUR,2019,25,10,0.4,0.2957928364984477,0.24,0.03356132454345239,0.378867217758739,0.4085365541573328,0.4925168959287797,0.0,0.01573877361149466,0.0,0.08491195095256565,0.0,0.0,0.0,0.2947840175359612,0.8531844814843713
BMU,2011,2,1,0.5,0.3417627663683091,0.0,0.0,0.25352786628021384,0.3557028389018513,0.4956471399531203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6479619003887955,0.6736380948450703
SVK,2011,3,0,0.0,0.010156682320709116,0.0,0.0,0.3955615977999156,0.0982199896799633,0.46785069223299064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014781790903257116,0.9796866353585818
JPN,1989,8464,2989,0.35314272211720227,0.2618657853326409,0.1689508506616257,0.01937988294110694,0.28651771115692687,0.34424802490851625,0.48864131958199963,0.0005371781994631258,0.002186712959873403,4.6487398427146334e-05,0.05330323241015795,0.002709090593948556,4.6487398427146334e-05,0.012178076540448625,0.27290417024627484,0.8470802983801121
AUT,1989,36,17,0.4722222222222222,0.35201531971347766,0.2777777777777778,0.018544425680696978,0.27575729369090884,0.40737276395172534,0.469581235138039,0.0,0.02157971777365473,0.0,0.03250942167052603,0.0,0.0,0.0,0.3607355587537381,0.8204736221858437
NLD,1990,537,162,0.3016759776536313,0.21876756185157287,0.12104283054003724,0.01247762811285759,0.2807654240656842,0.32105199367820025,0.4816324697478882,0.0,0.0007327175796785224,0.0,0.034785485985142806,0.0021981527390355676,0.0,0.001610176381309846,0.22300951424492518,0.8407073550524548
CHN,1990,16,2,0.125,0.0979212521770707,0.0625,0.008863769188258652,0.2679502180722929,0.23225288181792886,0.4877529995560108,0.0,0.0,0.0,0.02459183376796041,0.0,0.0,0.0,0.15135918099848697,0.9195763130539479
SGP,1990,8,3,0.375,0.25140452893558074,0.0,0.0,0.2609682694519115,0.356135999636831,0.47671458000187245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31782062303749725,0.7063797467482149
CHN,2014,1876,342,0.18230277185501065,0.13826296001038263,0.09008528784648187,0.020926220791940443,0.35655625816097475,0.20722949785315226,0.4860189765768477,0.004269294000998263,0.012907030939400151,0.0021009778326818553,0.02711575053946912,0.010457531831026544,0.004257444806151316,0.018769677858518078,0.14496353127225445,0.92212374055331
NLD,2014,1323,484,0.36583522297808013,0.2777120854741832,0.19576719576719576,0.032318334390662,0.32319681123859695,0.3436745157845758,0.4823633702352346,0.003545151627112728,0.00945024596668098,0.00029740690875840257,0.07936046390897619,0.006260982595623479,0.0005872032047252987,0.009110420570229923,0.29165306624340476,0.8614067978325294
SGP,2014,448,79,0.17633928571428573,0.12984485543980334,0.08258928571428571,0.015661171925932055,0.3102033561385751,0.21622939662749882,0.4848680892292164,0.0008782797774271575,0.004578526335338948,0.0,0.037804919923699866,0.0026348393322814727,0.0008782797774271575,0.023757279622411264,0.13953520814593043,0.9212822525740302
ROU,2014,33,7,0.21212121212121213,0.1911278281820263,0.18181818181818182,0.058667165901090904,0.4162725835000989,0.2433696418427249,0.48642218519613495,0.031078481791391645,0.031078481791391645,0.0,0.09863300733804524,0.011923313342041412,0.0,0.011923313342041412,0.15393932700314614,0.9786084995586264
UKR,2014,32,22,0.6875,0.5903507188780238,0.5,0.09133481548117398,0.35713589408891944,0.6005361773651691,0.5120517345983959,0.0,0.03204968434737263,0.0,0.24966611015764792,0.0,0.0,0.012295916883980205,0.6191444028591409,0.8613610757470895
GBR,1980,568,127,0.22359154929577466,0.14933117152690598,0.06514084507042253,0.004919834518855167,0.28207011712206853,0.2798254287542702,0.47826188892789995,0.0,0.0,0.0,0.013946581566160639,0.0006927277117735327,0.0,0.0,0.15607437424727855,0.860125476207482
BEL,1980,63,17,0.2698412698412698,0.18802097575200089,0.1111111111111111,0.006156106967660021,0.2792925559495929,0.2859089220424733,0.47956936939419276,0.0,0.0,0.0,0.01857681238315773,0.0,0.0,0.0,0.23670833770814204,0.858461546858614
JPN,2000,15394,4389,0.2851110822398337,0.21117040421162261,0.12959594647265169,0.016106723670019765,0.28957912079565845,0.2952236398149638,0.49007350459903676,0.0007281749841761337,0.004801165647043242,0.0005052789463004967,0.03653181299215889,0.004602429535261414,0.000791717091745327,0.018495813307695456,0.21116443250940067,0.8664610784338952
AUT,2000,104,20,0.19230769230769232,0.14112403607504437,0.0673076923076923,0.015230555762514782,0.28778636761944204,0.2391106389704111,0.468287369192958,0.0,0.0,0.0,0.03411504878676725,0.009861441337653118,0.0,0.0,0.15297672994598652,0.9010851769877198
ZAF,2000,4,1,0.25,0.2770270882479274,0.25,0.041098222323596334,0.29797137081727965,0.3440683038635459,0.4585579248795931,0.0,0.09836733507184164,0.0,0.0,0.0,0.0,0.0,0.3261027348725275,0.9350151687432583
ISL,2000,6,1,0.16666666666666666,0.06997841256293985,0.0,0.027398814882397555,0.4277260801756988,0.1841404820050677,0.47558898502994146,0.0,0.0,0.0,0.0,0.06557822338122776,0.0,0.13115644676245553,0.035843058441507786,0.8600431748741203
JPN,2015,25889,7858,0.3035265943064622,0.22623811233796995,0.1472826296882846,0.022829993708200557,0.3170323238028116,0.30215422927116786,0.49357957217571546,0.0019081958254129404,0.010261269711718292,0.00019602248294036515,0.04994832031808162,0.0054882527638816505,0.0006950111781946901,0.019714849098820784,0.22583834369899167,0.8693196379755042
AUT,2015,442,113,0.25565610859728505,0.20196123059425503,0.15384615384615385,0.03466702797354759,0.3427590852326716,0.28283493247698993,0.48219857956150997,0.0017804042546939664,0.00639830234860502,0.0008902021273469832,0.09222418318626271,0.00847503312094914,0.0,0.012671628936944289,0.22001392019534724,0.9152155889867815
SRB,2016,8,0,0.0,0.026197102834003297,0.0,0.0,0.3631623891370365,0.17708125345529338,0.5017628016309242,0.0,0.0,0.0,0.0,0.0,0.0,0.07901506985356971,0.023164079363932846,0.9476057943319934
USA,1991,19965,5999,0.30047583270723766,0.21595904131328766,0.12551965940395693,0.014633556711136165,0.2896874731227785,0.32035806656568633,0.4766504604177091,0.0008341595158535552,0.0026142437254336633,0.0006346869099176097,0.03368582463974719,0.005274031257708165,0.0007492838530420095,0.0022504326055685156,0.2288082969909257,0.850827404950087
NOR,1985,12,4,0.3333333333333333,0.1457662694861323,0.08333333333333333,0.0,0.2580775656402055,0.2969736403489744,0.47592626403902427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12259415977196975,0.8592280955589416
ARG,1985,2,1,0.5,0.20880239557030336,0.0,0.0,0.38826717575490444,0.4325207580135581,0.5020801751196623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15323944114672178,0.5823952088593933
DZA,1986,1,1,1.0,0.15070955554875262,0.0,0.0,0.262378117960959,0.39765765836780426,0.5278612047199985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15070955554875262,0.6985808889024947
USA,1983,14674,4624,0.31511516968788333,0.21659515286643005,0.11462450592885376,0.011603939079684903,0.2798091610950661,0.3274316757838083,0.47584984892826393,0.0005406648610963033,0.0013709185504826727,0.0002897008762166765,0.029523235385483255,0.003044376492051283,0.0,0.0012662058928753627,0.2251271917663441,0.8342858484811481
IND,2007,297,50,0.16835016835016836,0.12652488021288916,0.08080808080808081,0.02471185647301825,0.33409489204238474,0.18543942875978464,0.4767681668417751,0.0013248125935601568,0.014051665391969214,0.0039405359600637605,0.03726962100020977,0.013236921122518508,0.0034531646434879603,0.017797997654301317,0.12358668908289938,0.9214472796835392
CZE,2007,12,2,0.16666666666666666,0.1756852091780027,0.08333333333333333,0.026937891087811333,0.29372138032820644,0.287493984755164,0.48104388396951503,0.0,0.03278911169061388,0.0,0.0,0.0,0.03278911169061388,0.052676713235713137,0.29292131778053143,0.8811325891047862
KOR,2007,553,113,0.20433996383363473,0.13425509669016422,0.06329113924050633,0.009173871676245213,0.27960635674598744,0.25139296184035537,0.498295136318336,0.0,0.00280295761338998,0.0007115177943713681,0.021990393070104048,0.0014230355887427362,0.0,0.002134553383114104,0.12593823325365627,0.8778576546214786
RUS,2007,49,11,0.22448979591836735,0.1367336156412761,0.08163265306122448,0.029515798480594355,0.31371737633871133,0.2505720233324274,0.4842455960319565,0.0,0.020930406104406617,0.024089959609430608,0.020930406104406617,0.00802998653647687,0.0,0.0,0.11928804881558365,0.8778867916699473
DNK,2007,127,24,0.1889763779527559,0.15190810225081322,0.11023622047244094,0.018056227023164045,0.31609652991764026,0.22519875606061057,0.47862529833021816,0.0,0.01729078015161308,0.0,0.03580559236918921,0.0,0.0,0.02454762362306649,0.132733425548959,0.9296391660842906
GBR,2004,1565,334,0.2134185303514377,0.15679584051492645,0.09776357827476038,0.018220495819580705,0.3149470876379498,0.2414383717620761,0.47473183335884633,0.0009067471178295788,0.008618688569176058,0.0014095833354492166,0.03407386138531177,0.007487319897529229,0.0009564123166721692,0.011000582796542022,0.18018864973652826,0.896089791567839
BEL,2004,266,36,0.13533834586466165,0.10270202826445879,0.04887218045112782,0.0068272599872706,0.3017107583269637,0.20569069958951794,0.4733150445987495,0.0052969563860155175,0.0,0.0,0.011566803373487868,0.0036458744984123365,0.0,0.0029584160923862147,0.10120141139787017,0.9202221885561914
USA,1994,22603,6920,0.30615405034729903,0.22297912132161757,0.13502632393930009,0.018741350838770994,0.2947078544624443,0.3191516339064252,0.47629896387527154,0.0013931395088208887,0.0039997291372162805,0.0016041516753320237,0.04249857345914402,0.006176601963755834,0.0008858057733936345,0.0038077031541972214,0.24069272544779824,0.8561380957288681
LUX,1994,27,1,0.037037037037037035,0.049040436386422574,0.037037037037037035,0.005252603963412534,0.24267356837804457,0.1897025625198334,0.500475782216124,0.0,0.0,0.0,0.014572938529161725,0.0,0.0,0.0,0.10349878271007017,0.9749395273080305
DEU,2012,5579,1426,0.25560136225129954,0.1956065971872425,0.13389496325506364,0.021914195715638702,0.32232360795381404,0.27140217256076554,0.4801976043009885,0.0033024457615199567,0.006498337564110505,0.0008610597721511881,0.04843675276037997,0.006406509945066541,0.0007751989449140283,0.015442475430516104,0.19856118044917542,0.8967858339773952
TWN,2012,1518,236,0.155467720685112,0.11550588705784082,0.0691699604743083,0.01398804404552922,0.2827093396088499,0.2068256293090115,0.4894201682645372,0.000259202463957422,0.00398140825654116,0.000259202463957422,0.031534905407970326,0.005958210770638581,0.00041641670542065724,0.013621052649710816,0.12180755812438017,0.9163159339491805
CHE,2012,657,127,0.1933028919330289,0.15551396735172196,0.0989345509893455,0.023257740896162563,0.3310710617714281,0.24657769712799493,0.48173591103535324,0.0017966636542802127,0.009813749904854648,0.003754319470577818,0.03466609551239935,0.016849076429671237,0.0009621317485975003,0.009561815486132472,0.1820218026065043,0.9149498691780111
NZL,2012,36,11,0.3055555555555556,0.21446611528694637,0.1111111111111111,0.05435414819577182,0.3556302647321108,0.28146112916317245,0.48652430799831886,0.0,0.05697721661755135,0.010929703896871293,0.056241056031954714,0.03278911169061388,0.0,0.010929703896871293,0.21070060076604002,0.8459476078496306
MEX,2012,28,7,0.25,0.20379452666928527,0.17857142857142858,0.02242825443450935,0.2899356394772878,0.30039021278469796,0.47139227061186484,0.0,0.02257573424387706,0.0,0.04179782786210489,0.0,0.0,0.0,0.18601008894023943,0.9214742446506244
POL,2012,29,7,0.2413793103448276,0.16684395205959454,0.10344827586206896,0.011337440640992092,0.3408403419593564,0.2540845174013087,0.4781853366549314,0.0,0.027135816571542522,0.0,0.0,0.0,0.0,0.013567908285771261,0.15419541832923686,0.8820277697035903
IRQ,2012,3,0,0.0,0.0005775607340543941,0.0,0.0,0.3340369412786193,0.004029327741456249,0.43587409623247625,0.0,0.0,0.0,0.0,0.0,0.0,0.44789409063983426,0.0005443396189362818,0.9988448785318912
USA,2020,82902,20761,0.25042821644833657,0.19526033010546295,0.1370654507732021,0.030682003296721487,0.3865009577909392,0.26569129822260634,0.4858795556699695,0.00882076327105517,0.011281838122191698,0.0034293911099389416,0.05008628106441263,0.009735166500135195,0.010664504049224217,0.029570530224804437,0.20144186996043156,0.9036272628767328
LUX,2020,27,4,0.14814814814814814,0.12094905057273657,0.07407407407407407,0.03087856375186258,0.3022672898137938,0.25428411961530356,0.5117886571411114,0.02341187254920584,0.035193071541930965,0.0,0.0586049440911368,0.0,0.0,0.0,0.256708325346601,0.9337630100188492
CRI,2020,35,8,0.22857142857142856,0.17113434507746877,0.11428571428571428,0.057186816360991675,0.4720396873891085,0.2568847450427434,0.49050526337015565,0.04439256227723258,0.011241981151067617,0.0,0.11529894861444413,0.0,0.011241981151067617,0.0,0.17586111768646986,0.9012904765070826
SAU,2020,10,5,0.5,0.4871937984335973,0.4,0.016439288929438533,0.4386426669531439,0.5385828969051082,0.5024571297857108,0.0,0.03934693402873666,0.0,0.0,0.0,0.0,0.06321205588285576,0.46331501359838206,0.8490307518838849
CHN,2018,2802,456,0.16274089935760172,0.12543109826444537,0.08458244111349036,0.02011936609720064,0.3704177399440185,0.19764171742117023,0.4833425784066105,0.005938822924339918,0.00890688107939601,0.0015643432513330515,0.028911820414781502,0.011306355611572328,0.0033816552495654468,0.02514875069506531,0.12750786529529676,0.9304542528299825
NLD,2018,1432,541,0.3777932960893855,0.30105683585010584,0.21717877094972068,0.0379589620710721,0.34298647444278957,0.3664418736819398,0.486070569707394,0.0021911214256814036,0.01283351494200381,0.0028298512554837136,0.08674257828128507,0.010767707868547912,0.0015334700274126124,0.016606162394996668,0.3159480639995577,0.8636139833874732
SGP,2018,486,104,0.2139917695473251,0.18291773496216843,0.14814814814814814,0.029375578927003376,0.331471951207319,0.2512402164719728,0.49133748679834255,0.0029198749781960717,0.005030142260327603,0.008932121018528577,0.06274411157027147,0.005348698066389692,0.004428031977881075,0.026418348148089122,0.19462614621973076,0.9357200240741367
UKR,2018,12,7,0.5833333333333334,0.4252227386856256,0.3333333333333333,0.09454829551109689,0.42862569706543857,0.47838642419776733,0.4925640887198339,0.0,0.0,0.0,0.2976282239901766,0.0,0.0,0.0,0.4487609819671482,0.7678332983022208
ROU,2018,55,12,0.21818181818181817,0.17937528927464857,0.16363636363636364,0.035884467258741184,0.41998507508020994,0.20235614838708418,0.4735064494100404,0.007153988005224847,0.030029152678874918,0.0,0.06536092067657866,0.0,0.007153988005224847,0.06591013017056936,0.17980321671128083,0.945745425171985
LIE,1987,1,0,0.0,0.003845306111797857,0.0,0.0,0.24660118276732543,0.109376960067825,0.48361437415195163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003845306111797857,0.9923093877764043
IRN,1987,3,2,0.6666666666666666,0.365861782387201,0.0,0.05479762976479511,0.2605959562928269,0.3624360687856026,0.4717770578638605,0.0,0.13115644676245553,0.0,0.0,0.0,0.0,0.0,0.29800967550936036,0.5911413332288122
DNK,1987,9,2,0.2222222222222222,0.17170326101901734,0.1111111111111111,0.023310294523677846,0.2986881160172896,0.3373086439560089,0.47703549138767226,0.0,0.0,0.0,0.07023561764761752,0.0,0.0,0.0,0.18384131782530122,0.8783882426225548
IND,1987,3,0,0.0,0.010423379630333891,0.0,0.0,0.25711913956308113,0.155518382167904,0.4597126486002077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010904422193670323,0.9791532407393322
SLB,2014,1,0,0.0,0.0007166974249347405,0.0,0.0,0.2755805160594453,0.02201493857314017,0.41921748617286875,0.0,0.0,0.0,0.0,0.0,0.0,0.3934693402873666,0.0007166974249347405,0.9985666051501305
ZAF,2015,17,1,0.058823529411764705,0.05137229931477691,0.058823529411764705,0.009344811985844154,0.46357563747657365,0.05942424229701981,0.48417760312771635,0.0,0.0,0.0,0.0,0.0,0.023145255311021563,0.0,0.06325832588104695,0.9813521416616782
FIN,2002,411,69,0.1678832116788321,0.1352152206836714,0.09732360097323602,0.023881802778762302,0.31917801222556175,0.1915400955947128,0.4706847884483837,0.0034526988793267418,0.026626738379846165,0.0,0.016758158827947903,0.01905978860531622,0.00249535255259349,0.012649475719052995,0.14919668730290034,0.9294006631155709
AFG,2012,5,0,0.0,0.0008287963748827151,0.0,0.0,0.47464547639016735,0.012275439079158281,0.44965862158003017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008417641035540695,0.9983424072502345
SVN,2019,9,0,0.0,0.01125073360771433,0.0,0.0,0.36426438986339804,0.0845830056230313,0.4815489498979384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011958562180046647,0.9774985327845714
ARE,2008,2,1,0.5,0.4908123127965827,0.5,0.0,0.3566198272006873,0.4119965685246542,0.48161919145043386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000554414944507,0.9801742100630251
BGR,2008,10,0,0.0,0.002152483138632247,0.0,0.0,0.2992489614012668,0.06014327420689042,0.4477744806878574,0.0,0.0,0.0,0.0,0.0,0.0,0.16415345566149575,0.0019791679548678883,0.9956950337227355
FRA,1988,644,209,0.3245341614906832,0.21119482186264094,0.11024844720496894,0.015252639620510267,0.29411999672971706,0.32621323256070345,0.4794447482904306,0.0,0.0009815536627772634,0.0018329317094131984,0.03697869521112785,0.005467525436552753,0.0,0.001963107325554527,0.2129289114967095,0.8220866280878374
CYM,2014,3,1,0.3333333333333333,0.2477888311432502,0.0,0.0,0.26995388014098026,0.2494571528596233,0.49591512080286976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08069444400916166,0.822446303484973
EGY,1977,1,1,1.0,0.9002317126837224,1.0,0.14182030701213844,0.2557519166917451,0.6402727030811267,0.4941883486239357,0.0,0.0,0.0,0.3934693402873666,0.0,0.0,0.0,0.9002317126837223,0.8004634253674447
NOR,1978,6,0,0.0,0.0454049529243343,0.0,0.0,0.2603813368822587,0.26291049107888514,0.47576722465444726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03757474251181124,0.9091900941513315
GBR,1993,747,163,0.2182061579651941,0.15997716162714024,0.09370816599732262,0.015719186009999494,0.2854220183924183,0.2778474148191861,0.48027204965590287,0.001372944978736177,0.0029531431325007015,0.0,0.03999685550228524,0.0026201845524948726,0.0005267327179215082,0.0029531431325007015,0.17821521004185994,0.8909907851185699
BEL,1993,121,28,0.23140495867768596,0.14943366256852425,0.05785123966942149,0.012111904070178262,0.29644775342331076,0.2738274617359255,0.47423598495649105,0.0,0.006503625459295315,0.0032518127296476576,0.014979575038765763,0.009672224629247413,0.0,0.0,0.17598477763739767,0.8481475712788877
NOR,1995,17,9,0.5294117647058824,0.44302754111156906,0.35294117647058826,0.01801254095920728,0.30838691898876847,0.489772038646271,0.4782538974680394,0.0,0.023145255311021563,0.0,0.023145255311021563,0.0,0.0,0.0,0.43407061959303295,0.8093994379703873
CHL,1995,1,0,0.0,0.005399565375358874,0.0,0.0,0.2719030064025366,0.137093495719401,0.44936801807049204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005399565375358874,0.9892008692492823
ARG,1995,5,3,0.6,0.533083056948229,0.2,0.07756694779251627,0.2672638673000751,0.5102161559151742,0.4890613483319736,0.0,0.0,0.0,0.23406783602778738,0.0,0.0,0.0,0.3386621434237854,0.7782577784261211
ITA,2013,939,193,0.2055378061767838,0.14977727067734464,0.09904153354632587,0.020052450573908972,0.32303295305676727,0.22159926402618055,0.47335075154346495,0.0021844300300658663,0.011744226722020664,0.0,0.036026695877527104,0.009244987722143952,0.0,0.039369561467394426,0.16038692035002722,0.9086627265787497
FRA,2013,2049,410,0.2000976085895559,0.14549900539512825,0.09077598828696926,0.01802578529050725,0.3248170436913981,0.22210218595734035,0.4758811900584176,0.001759127888940069,0.00890475796422611,0.00038405987338932805,0.030530766043592856,0.010149122087465521,0.0008845917909666459,0.015282637015201184,0.1535746368157405,0.9085744262323227
ESP,2013,181,23,0.1270718232044199,0.09853815216035366,0.06077348066298342,0.018191097550865197,0.3556696858130861,0.16989717327090328,0.47297328024139457,0.0,0.019116962413878322,0.0,0.022090545957029587,0.006465962321209596,0.004347727516987476,0.007840106295045805,0.09303936776608805,0.9352420895165474
JPN,2010,23728,6573,0.2770144976399191,0.20483943579292663,0.1274865138233311,0.01905192844644364,0.3087648448176523,0.2811704393019375,0.49056311952834025,0.0013144279527102442,0.006901209564448756,0.00031450273075063777,0.042206837862617204,0.0057097556612418976,0.00042346415351806135,0.015292764593454267,0.20571128913652664,0.8757754952499955
AUT,2010,260,43,0.16538461538461538,0.13027375632868152,0.09230769230769231,0.024192158708689297,0.3240538606636927,0.21087089914128984,0.47664477886928086,0.0059616752315563805,0.002431232918571376,0.0,0.059476767600404226,0.008369419455487906,0.0,0.008484607384530862,0.1488131763936417,0.945405795363466
POL,1999,3,0,0.0,0.0116038376418217,0.0,0.0,0.25711913956308113,0.1675989074996664,0.485205012455267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113975542761864,0.9767923247163566
BHS,1999,3,0,0.0,0.001922833341095994,0.0,0.0,0.27341610804395927,0.05707432684406549,0.4457520814536269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021515377826870808,0.9961543333178081
PER,2006,8,1,0.125,0.08850659369698385,0.0,0.026224081339137575,0.3457082858581842,0.14101317327916313,0.44925608006132756,0.0,0.0,0.0,0.07901506985356971,0.0,0.0,0.09710872998144628,0.07934642737638159,0.8692209903880066
KOR,1987,2,0,0.0,0.0030110488828658877,0.0,0.0,0.25117654972953524,0.08773967169327837,0.45935006294142244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003054625052185424,0.9939779022342683
HRV,2009,6,1,0.16666666666666666,0.07629173782126851,0.0,0.0,0.267439587704657,0.24463352970292007,0.48849332778508076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06757780463093309,0.8474165243574631
TUR,2013,8,3,0.375,0.35832066857808836,0.25,0.06405304882379198,0.31772917271497103,0.39148028176919875,0.4898323267178507,0.0,0.0,0.0,0.2051918195768697,0.0,0.0,0.0,0.39636539722789715,0.9214607094834784
GRC,2010,13,5,0.38461538461538464,0.3847467426590682,0.38461538461538464,0.13015016227849094,0.32973402010869274,0.3770689151110629,0.47945283161429575,0.0,0.0,0.0,0.07889153070122494,0.28690682600999967,0.0,0.0,0.4095975685803415,0.988791652333481
GRC,2015,17,4,0.23529411764705882,0.1668481188745165,0.11764705882352941,0.0509807870963807,0.38152891853500526,0.2240513037180198,0.4716989356525346,0.0,0.0,0.0,0.046290510622043125,0.11521727176702583,0.0,0.0,0.17536888942504236,0.9091574574644998
SAU,1994,1,1,1.0,0.9988107336352005,1.0,0.2097926507131006,0.2557519166917451,0.9554913721950558,0.50869458054088,0.0,0.0,0.0,0.6321205588285577,0.0,0.0,0.0,0.9988107336352005,0.9976214672704009
ZAF,2010,9,4,0.4444444444444444,0.1219774941907062,0.0,0.0,0.2903317692421417,0.2533306810660266,0.4931645778020724,0.0,0.0,0.0,0.0,0.0,0.0,0.08743763117497035,0.08982669604194832,0.7560450116185875
SRB,1997,1,1,1.0,0.44398915479268053,0.0,0.0,0.5333278142833805,0.5334649431957511,0.45040143397738547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4439891547926805,0.11202169041463894
NGA,1981,1,0,0.0,0.08085484436049226,0.0,0.0,0.26759334305557764,0.34550082234305907,0.4847267005762024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08085484436049226,0.8382903112790154
