patent_id,app_year,grant_year,assignee_country_mode,inventor_country_mode,benchmark_score,dictionary_score,metadata_score,semantic_lsa_score,text_supervised_score,benchmark_confidence,patent_title,dist_to_threshold
10520207,2015,2019,US,US,0.15005249687172403,0.0,0.2755805160594453,0.4972203524146388,0.3983961372350129,0.6998950062565519,Refrigerated drying module for moisture sensitive device storage,5.249687172406703e-05
5977563,1997,1999,JP,JP,0.14994735848099644,0.0,0.2719030064025366,0.48538482209890493,0.39802124874563655,0.7001052830380071,Active matrix substrate and correcting method of structural defect,5.264151900352676e-05
4437682,1982,1984,JP,JP,0.14994652946306875,0.0,0.24660118276732543,0.4708705770377809,0.39586674137723554,0.7001069410738625,Outrigger for use in wheel-type vehicle,5.347053693122161e-05
7463473,2007,2008,US,CA,0.15005361354506144,0.0,0.24660118276732543,0.49456170198732535,0.39592969630832847,0.6998927729098772,Resonance field discharge,5.361354506147609e-05
8550878,2012,2013,US,US,0.15005371158136058,0.0,0.2557519166917451,0.45467325707572437,0.39670878324743103,0.6998925768372788,Method of manufacture of constant groove depth pads,5.371158136061038e-05
8192257,2006,2012,US,US,0.15005371158136058,0.0,0.2557519166917451,0.45467325707572437,0.39670878324743103,0.6998925768372788,Method of manufacture of constant groove depth pads,5.371158136061038e-05
5203796,1990,1993,US,US,0.14994624356828395,0.0,0.262378117960959,0.49099002487821325,0.39720971088232193,0.7001075128634321,Two stage V-gutter fuel injection mixer,5.375643171601219e-05
9108374,2012,2015,US,US,0.15005436043861659,0.0,0.2886784370577112,0.4707783996264058,0.39951229765826557,0.6998912791227668,Tire curing bladders,5.4360438616618545e-05
7502095,2005,2009,NL,GB,0.14994559130185037,0.0,0.24660118276732543,0.48524571924608717,0.3958661896669172,0.7001088173962993,"Lithographic apparatus, device manufacturing method, and device manufactured thereby",5.440869814959948e-05
8460403,2007,2013,US,US,0.14994529642126725,0.0,0.3001324296523021,0.49291133528089365,0.4004232912466355,0.7001094071574655,Method of storing iron disulfide (FeS2) particles,5.4703578732717695e-05
5340915,1993,1994,US,US,0.15005472121142502,0.0,0.24660118276732543,0.4694822816053701,0.3959303473140897,0.6998905575771499,Crosslinked magnetic polymers and methods for preparation thereof,5.472121142505171e-05
7372483,2004,2008,JP,JP,0.15005481679453275,0.0,0.262378117960959,0.5074235615023761,0.3972735411234203,0.6998903664109345,Image pickup device and camera shake correction method,5.4816794532785984e-05
10774900,2019,2020,US,US,0.15005483708758488,0.0,0.2787909111877056,0.48480942906394414,0.3986708231771021,0.6998903258248302,Eyelet assembly,5.483708758491357e-05
4596028,1983,1986,FR,FR,0.15005518244989663,0.0,0.26759334305557764,0.5022241598375721,0.3977177437228804,0.6998896351002067,General purpose X-ray tube for stereography,5.518244989666243e-05
5387752,1993,1995,US,GB,0.14994443203102883,0.0,0.262378117960959,0.45332969807035123,0.3972086455560828,0.7001111359379424,Process for the production of cyclohexanedimethanol,5.556796897113192e-05
8325773,2011,2012,US,US,0.14994400722930498,0.0,0.28653911356079864,0.5016220967408279,0.3992652934834674,0.70011198554139,Structures and methods for adjusting the wavelengths of lasers via temperature control,5.599277069498476e-05
8089995,2006,2012,US,US,0.14994400722930498,0.0,0.28653911356079864,0.5016220967408279,0.3992652934834674,0.70011198554139,Structures and methods for adjusting the wavelengths of lasers via temperature control,5.599277069498476e-05
5099083,1991,1992,US,US,0.15005666821483318,0.0,0.2557519166917451,0.49305286799321557,0.39671052093188863,0.6998866635703336,Process for preparing 3-chloromethylbenzo-cyclobutene,5.666821483321649e-05
8159785,2008,2012,US,US,0.15005721808226438,0.0,0.26759334305557764,0.48790343783563184,0.39771894010624914,0.6998855638354713,Disk drive suspension having a constraint layer and a base region with a bridge section extending across a gap between lateral sections,5.721808226441527e-05
7607567,2004,2009,US,US,0.15005873370618694,0.0,0.2886784370577112,0.4697163308057038,0.3995148679134424,0.6998825325876261,One-piece shipping container with differently contoured inner and outer walls and a quick-lock bottom,5.8733706186975265e-05
7188664,2005,2007,US,US,0.15005919371555382,0.0,0.2755805160594453,0.4623515447704064,0.3984000731167155,0.6998816125688924,Aluminum radiator tank with oil cooler clinch fitting,5.9193715553851334e-05
9512040,2012,2016,DE,DE,0.14994049426455575,0.0,0.28653911356079864,0.489633147134394,0.39926322754914934,0.7001190114708885,Rotary anode and method for producing a base body for a rotary anode,5.9505735444220775e-05
6679457,2003,2004,US,US,0.15006005055674507,0.0,0.2557519166917451,0.4946969482521163,0.39671250878083925,0.6998798988865098,Reaction wheel system with vernier control rotor,6.00505567451004e-05
8075094,2009,2011,JP,JP,0.1499397924303829,0.0,0.2755805160594453,0.4901684481966484,0.39832987665540825,0.7001204151392342,Liquid ejection head and process for producing the same,6.0207569617054535e-05
8428737,2008,2013,JP,JP,0.14993962582682382,0.0,0.30142693505959456,0.5098900746295958,0.4005301615520265,0.7001207483463523,Movement assist system,6.037417317614202e-05
5549740,1995,1996,JP,JP,0.15006058081601265,0.0,0.2557519166917451,0.5102971736376372,0.39671282041817235,0.6998788383679747,"Liquid composition, ink set and image forming method and apparatus using the composition and ink set",6.058081601267862e-05
4219413,1978,1980,GB,GB,0.1500606075671356,0.0,0.24660118276732543,0.4368583843254992,0.3959338068196496,0.6998787848657289,Method and apparatus for treating water,6.060756713563431e-05
9026252,2012,2015,US,US,0.14993842209235664,0.0,0.26759334305557764,0.4771217095265242,0.39764909885882116,0.7001231558152867,Extractive distillation controls,6.157790764332871e-05
7140862,2005,2006,US,US,0.14993824454289034,0.0,0.262378117960959,0.5083011395350027,0.3972050067469658,0.7001235109142193,Removable in-mold degating insert,6.17554571096246e-05
5210462,1991,1993,JP,JP,0.15006184933407146,0.0,0.2719030064025366,0.5137217306161035,0.398088556456724,0.6998763013318571,Flat panel display apparatus and a method of manufacturing thereof,6.18493340714954e-05
4818012,1987,1989,JP,JP,0.14993797790976643,0.0,0.2557519166917451,0.4735853686248584,0.39664074162713453,0.7001240441804671,Body covers for motorcycle,6.202209023353777e-05
9624998,2015,2017,US,BE,0.14993781894422636,0.0,0.26759334305557764,0.4538067743105526,0.3976487441462693,0.7001243621115473,Electromagnetic flywheel damper and method therefor,6.218105577360244e-05
4232053,1979,1980,US,US,0.14993732507012156,0.0,0.24660118276732543,0.47830368597568645,0.39586132836958654,0.7001253498597568,Cooked comestible base containing citrus juice vesicles and method of preparation,6.267492987840906e-05
8132495,2009,2012,US,ZA,0.15006349150190537,0.0,0.2557519166917451,0.47258398915094246,0.39671453103386717,0.6998730169961893,Multilayer armor system for defending against missile-borne and stationary shaped charges,6.349150190540498e-05
6323945,1999,2001,JP,JP,0.1499350144250783,0.0,0.7624855915774623,0.5025115855446638,0.4397787505860127,0.7001299711498434,Coma aberration automatic measuring mark and measuring method,6.498557492165546e-05
5353078,1994,1994,JP,JP,0.15006511807542602,0.0,0.2557519166917451,0.49587610289131806,0.3967154869623522,0.699869763849148,Camera having a magnetic recording device,6.511807542605719e-05
9248551,2012,2016,US,JP,0.14993440755869664,0.0,0.2755805160594453,0.47910724591128556,0.3983267097844697,0.7001311848826067,Nonwoven fabric polishing roll and method of manufacturing same,6.559244130333042e-05
7987913,2008,2011,US,US,0.1499339017850041,0.0,0.26759334305557764,0.4591827185052982,0.3976464404289484,0.7001321964299918,Electrical submersible pump with equally loaded thrust bearings and method of pumping subterranean fluid,6.609821499586888e-05
8530009,2012,2013,KR,KR,0.14993375097691108,0.0,0.2755805160594453,0.49564967798327625,0.3983263236389124,0.7001324980461778,Liquid crystal display device including side supporting means and method of fabricating the same,6.624902308888236e-05
6367598,2000,2002,US,US,0.14993234232052863,0.0,0.2557519166917451,0.47828750904282114,0.39663742727258733,0.7001353153589427,Rotor for disc brake assembly,6.765767947133905e-05
7720202,2007,2010,US,US,0.15006796952858356,0.0,0.262378117960959,0.45649026803623255,0.3972812710377856,0.6998640609428328,Method and apparatus for testing telephone sound quality,6.796952858359462e-05
7236573,2003,2007,US,US,0.15006796952858356,0.0,0.262378117960959,0.45649026803623255,0.3972812710377856,0.6998640609428328,Method and apparatus for testing telephone sound quality,6.796952858359462e-05
8089029,2006,2012,US,IE,0.15006846657016634,0.0,0.2755805160594453,0.4509664850265658,0.3984055227375522,0.6998630668596673,Bioabsorbable metal medical device and method of manufacture,6.846657016637558e-05
9078594,2011,2015,JP,JP,0.15006850902582639,0.0,0.2886784370577112,0.5204095383333807,0.39952061283761614,0.6998629819483473,Ultrasound diagnostic and treatment device,6.850902582641871e-05
10068221,2014,2018,US,US,0.1500688063116555,0.0,0.4833834258768555,0.5144671405416933,0.416096605001161,0.6998623873766889,Using a mobile computing device camera to trigger state-based actions,6.88063116555393e-05
4494758,1984,1985,US,SE,0.1500691871645731,0.0,0.2557519166917451,0.4843645864299415,0.39671787830672817,0.6998616256708539,Mechanical seal lubrication device,6.918716457313123e-05
5834326,1996,1998,JP,JP,0.15006927571267137,0.0,0.2719030064025366,0.4955993745567338,0.398092920869252,0.6998614485746573,Process for producing a luminous element of group III nitride semi-conductor,6.927571267140165e-05
6396450,2001,2002,US,US,0.15006993345901176,0.0,0.28164164400186253,0.5617899916491076,0.3989223867287549,0.6998601330819765,Programmable image antenna,6.993345901179504e-05
7637078,2003,2009,JP,JP,0.14992920499148463,0.14182030701213844,0.2787909111877056,0.4985870289739499,0.347279394453385,0.7001415900170307,Medicine supply apparatus,7.079500851533971e-05
4577227,1983,1986,US,US,0.1500712550742528,0.14182030701213844,0.24660118276732543,0.44081602399772307,0.3446224981313673,0.6998574898514944,Teletext framing code detector,7.125507425284616e-05
10337729,2017,2019,US,US,0.14992872389730608,0.0,0.3185653756501193,0.47629097139718846,0.40198279662294323,0.7001425522053879,Fuel combustion system with a perforated reaction holder,7.127610269389018e-05
9797595,2014,2017,US,US,0.14992872389730608,0.0,0.3185653756501193,0.47629097139718846,0.40198279662294323,0.7001425522053879,Fuel combustion system with a perforated reaction holder,7.127610269389018e-05
4471872,1982,1984,US,US,0.15007133752514068,0.0,0.262378117960959,0.446484165521379,0.397283250333105,0.6998573249497186,Conductive resealable pouch,7.133752514071334e-05
8497971,2011,2013,JP,JP,0.1499280035517115,0.0,0.262378117960959,0.5275007335974495,0.3971989838354496,0.700143992896577,Liquid crystal display device,7.199644828848051e-05
7329070,2007,2008,US,US,0.1500723965200527,0.0,0.24660118276732543,0.5007687553351597,0.3959407350401646,0.6998552069598947,Ram-type tensioner assembly with accumulators,7.239652005272545e-05
8593758,2012,2013,JP,JP,0.15007330274617525,0.0,0.2719030064025366,0.5036630463819236,0.3980952874444232,0.6998533945076495,Disk drive spindle motor with adhesive fixing seal cap to shaft and upper thrust plate,7.330274617528554e-05
4103530,1977,1978,US,US,0.15007379116758102,0.0,0.262378117960959,0.47999812533001274,0.3972846922601827,0.699852417664838,Self-centering punch for billet centering machine or the like,7.379116758104987e-05
10544375,2016,2020,US,NL,0.14992619999594864,0.0,0.2719030064025366,0.4560355618278645,0.3980088053090135,0.7001476000081027,Gasification system and process,7.380000405132758e-05
8870783,2011,2014,US,GB,0.14992619899290086,0.0,0.262378117960959,0.5176433584934084,0.39719792250677044,0.7001476020141983,Pulse rate determination using Gaussian kernel smoothing of multiple inter-fiducial pulse periods,7.38010070991113e-05
8897684,2012,2014,US,US,0.15007382303213107,0.0,0.26759334305557764,0.4968503477061463,0.39772869868063226,0.6998523539357379,"Apparatus, method and system for controlling strip radius in a fuser unit useful in printing",7.382303213110397e-05
RE29384,1975,1977,US,US,0.15007392855194412,0.0,0.23147521650098238,0.4992330839699113,0.3946539166603715,0.6998521428961118,Expanding fill spout for bag filling machine,7.392855194415793e-05
6948225,2003,2005,US,US,0.15007422686124416,0.0,0.28164164400186253,0.468127956354633,0.39892490983044215,0.6998515462775117,Hydroformed tubular structure and method of making same,7.422686124419764e-05
9813823,2014,2017,JP,JP,0.15007477729277355,0.0,0.28164164400186253,0.49976276308394907,0.3989252332979838,0.699850445414453,"Piezoelectric element, and piezoelectric vibrating apparatus, portable terminal, sound generator, sound generating apparatus, and electronic device comprising the piezoelectric element",7.477729277358125e-05
7262716,2002,2007,US,US,0.15007541398075652,0.0,0.24660118276732543,0.4812625361968442,0.39594250829213146,0.699849172038487,Asynchronous sample rate converter and method,7.54139807565557e-05
7266743,2005,2007,US,US,0.15007571781129253,0.0,0.5207824348180637,0.5102659196046858,0.41928455605000703,0.6998485643774149,Combinatorial at-speed scan testing,7.571781129256383e-05
8503095,2012,2013,JP,JP,0.14992400270967196,0.0,0.2557519166917451,0.4871083081614801,0.39663252246370134,0.700151994580656,Zoom lens system and image pickup apparatus including the same,7.599729032800595e-05
8331034,2010,2012,JP,JP,0.14992400270967196,0.0,0.2557519166917451,0.4871083081614801,0.39663252246370134,0.700151994580656,Zoom lens system and image pickup apparatus including the same,7.599729032800595e-05
10839738,2018,2020,US,US,0.15007648906792864,0.0,0.28653911356079864,0.4952231414204125,0.3993431754531118,0.6998470218641427,Interlaced or interleaved variable persistence displays,7.64890679286756e-05
6922486,2002,2005,US,FR,0.15007720703127028,0.0,0.262378117960959,0.4722483349770055,0.39728669962154695,0.6998455859374595,Process of identification of shadows in an image and image obtained using the process,7.720703127031547e-05
6545406,2001,2003,US,US,0.15007746345192371,0.0,0.26759334305557764,0.45346693664411014,0.39773083800260967,0.6998450730961525,Anodically-bonded elements for flat panel displays,7.746345192374826e-05
10747347,2018,2020,KR,KR,0.15007758967363913,0.0,0.2886784370577112,0.53274861782779,0.3995259492293036,0.6998448206527217,"Touch display device, touch display panel, and driving circuit",7.758967363916125e-05
4363667,1981,1982,GB,GB,0.14992159917265588,0.0,0.24660118276732543,0.4656569626115685,0.3958520794997576,0.7001568016546882,Cementitious composition and cement produced therefrom,7.840082734408838e-05
4381013,1981,1983,US,US,0.14992099521487903,0.0,0.24660118276732543,0.492191319611842,0.3958517242782238,0.700158009570242,"J"""" Stylet wire",7.900478512093412e-05
5173506,1990,1992,US,US,0.15007913062045625,0.0,0.2886784370577112,0.4976803426931158,0.39952685476559846,0.6998417387590875,N-(mercaptoalkyl)ureas and carbamates,7.913062045628028e-05
9304195,2013,2016,JP,JP,0.1500796621409545,0.0,0.5414931844178923,0.5133584191847895,0.4210500419358219,0.699840675718091,Object detection apparatus and method,7.966214095453394e-05
8150127,2009,2012,US,US,0.1499200801836077,0.2097926507131006,0.5563373086917116,0.48825748887414644,0.3463066429366887,0.7001598396327846,Method for automatically synchronizing the review of two DSA scenes,7.991981639227097e-05
6225364,2000,2001,US,US,0.15008023411090535,0.14182030701213844,0.2842066713074903,0.49850505532483946,0.34782924233188545,0.6998395317781894,Foams comprising HFC-134 and a low solubility co-blowing agent and a process for making,8.023411090538057e-05
5225446,1992,1993,US,CA,0.14991970863693663,0.0,0.24660118276732543,0.4701336017025083,0.39585096756545185,0.7001605827261268,Use of 1-deprenyl for retention of specific physiological functions,8.02913630633395e-05
5151449,1990,1992,US,CA,0.14991970863693663,0.0,0.24660118276732543,0.4701336017025083,0.39585096756545185,0.7001605827261268,Use of L-deprenyl for retention of specific physiological functions,8.02913630633395e-05
4600653,1984,1986,JP,JP,0.15008046393247598,0.0,0.2787909111877056,0.48020508901098374,0.39868588365916374,0.699839072135048,Laminated safety glass,8.046393247601591e-05
10180166,2015,2019,US,US,0.14991933615000064,0.0,0.26759334305557764,0.500259416561247,0.3976378738103168,0.7001613276999987,Disconnect mechanisms,8.066384999932952e-05
5383224,1992,1995,JP,JP,0.14991875007062438,0.16439288929438534,0.2557519166917451,0.4740889728119075,0.33714399590154154,0.7001624998587512,Cross polarization interference canceller,8.124992937558195e-05
7293614,2004,2007,US,US,0.15008147757246762,0.0,0.24660118276732543,0.47526601013223674,0.3959460715557895,0.6998370448550648,Multiple impact jar assembly and method,8.147757246765308e-05
4574225,1984,1986,US,US,0.1500819916031573,0.0,0.24660118276732543,0.47069958338762896,0.39594637361996415,0.6998360167936855,Apparatus for accommodating inductive flyback in pulsed motor windings,8.199160315733311e-05
4433133,1983,1984,JP,JP,0.1499177047690233,0.0,0.24660118276732543,0.45414019393026994,0.3958497889612654,0.7001645904619533,Process for producing crosslinked urea-formaldehyde polymer particles,8.229523097666447e-05
10669430,2018,2020,US,US,0.1499174863598068,0.0,0.2886784370577112,0.4831855258425512,0.3994318228796799,0.7001650272803863,Anti-reflective coating for transparent end effectors,8.251364019315477e-05
5800954,1997,1998,JP,JP,0.1500831903413612,0.0,0.26759334305557764,0.47770407545792504,0.39773420336877663,0.6998336193172776,Method of forming color images and apparatus used therefor,8.319034136122783e-05
5063429,1990,1991,US,US,0.14991532066611765,0.0,0.24660118276732543,0.5055756370250245,0.3958483866994113,0.7001693586677646,High density input/output cell arrangement for integrated circuits,8.467933388231486e-05
7629563,2008,2009,JP,JP,0.15008468573044234,0.0,0.5620615492417346,0.4993840919470588,0.4228040403361991,0.6998306285391154,"Methods for adjusting and evaluating light intensity distribution of illumination apparatus, illumination apparatus, exposure apparatus, and device manufacturing method",8.468573044237426e-05
4038939,1975,1977,US,US,0.14991461221651994,0.0,0.24660118276732543,0.4913449058874725,0.3958479700058685,0.7001707755669602,Continuous system for providing a catalytic coating on support members,8.538778348002318e-05
7956484,2008,2011,DE,DK,0.15008561057444894,0.0,0.2886784370577112,0.45777282196946223,0.399530662622141,0.6998287788511022,"Wind turbine, method for mounting a wind turbine and method for adjusting an air gap between a rotor and a stator of a generator of a wind turbine",8.561057444897435e-05
D794200,2016,2017,US,US,0.14991371190589567,0.0,0.23147521650098238,0.506874015753738,0.3945597217588879,0.7001725761882087,Sticker set for a cardiac acquisition module,8.628809410429761e-05
10065694,2017,2018,JP,US,0.15008630931464248,0.0,0.2755805160594453,0.48869849570492446,0.39841600806952115,0.699827381370715,Vehicle assembly,8.630931464251312e-05
4383205,1981,1983,JP,US,0.15008633168443675,0.0,0.26759334305557764,0.48875748122250723,0.3977360493119609,0.6998273366311265,Motor drive amplifier,8.633168443678008e-05
4444699,1982,1984,US,US,0.14991314259947944,0.0,0.26759334305557764,0.46074941097847827,0.39763423093371925,0.7001737148010412,Capsule manufacture,8.685740052052915e-05
10369985,2017,2019,JP,JP,0.15008686274506744,0.0,0.31177022180477487,0.4818612226917857,0.4014972710586442,0.6998262745098651,"Control apparatus for hybrid vehicle, hybrid vehicle, and control method for hybrid vehicle",8.686274506747305e-05
4057190,1976,1977,US,US,0.1499130992323712,0.0,0.28653911356079864,0.4792610284850704,0.39924711547684577,0.7001738015352577,Fuel break-up disc for injection valve,8.690076762876697e-05
6222517,1998,2001,JP,JP,0.14991308608956067,0.0,0.262378117960959,0.5149886011693673,0.397190210000762,0.7001738278208787,Liquid crystal apparatus,8.69139104393013e-05
5630804,1995,1997,US,JP,0.15008771609310653,0.0,0.262378117960959,0.45701709278653685,0.3972928751252544,0.6998245678137869,Metallic silver-plated silicon ring element for exit site disinfection and a method for preventing contamination at an exit site,8.77160931065657e-05
5834711,1997,1998,US,US,0.15008831916958829,0.0,0.2719030064025366,0.47725808030093214,0.39810411171625054,0.6998233616608234,Sound control through resonance damping,8.831916958831898e-05
5064082,1990,1991,US,US,0.1500889979704726,0.0,0.24660118276732543,0.47607994755922506,0.3959504907455429,0.6998220040590548,Compartmented container having a seal member and magnifying lid,8.899797047262625e-05
4507429,1984,1985,US,US,0.14991071579599885,0.0,0.26759334305557764,0.4733992378725606,0.3976328035206501,0.7001785684080023,Pressure sensitive adhesives with improved shear resistance,8.928420400111658e-05
7844560,2007,2010,US,US,0.1499104091981925,0.0,0.5457489909523519,0.5056307149728104,0.42131284458535734,0.7001791816036149,Personalized prognosis modeling in medical treatment planning,8.959080180745427e-05
8579784,2010,2013,US,US,0.1499104091981925,0.0,0.5457489909523519,0.5056307149728104,0.42131284458535734,0.7001791816036149,Personalized prognosis modeling in medical treatment planning,8.959080180745427e-05
5608261,1994,1997,US,JP,0.14990980735069692,0.0,0.30266120850664135,0.5052258477987733,0.40061770134510816,0.7001803852986062,High performance and high capacitance package with improved thermal dissipation,9.019264930304471e-05
5607883,1996,1997,US,JP,0.14990980735069692,0.0,0.30266120850664135,0.5052258477987733,0.40061770134510816,0.7001803852986062,High performance and high capacitance package with improved thermal dissipation,9.019264930304471e-05
7616397,2006,2009,NL,JP,0.14990946487126672,0.0,0.2787909111877056,0.48945902339924324,0.3985853501683067,0.7001810702574666,Disk drive and disk drive control method,9.053512873324898e-05
9295858,2009,2016,IL,IL,0.14990912235149292,0.0,0.2787909111877056,0.46415689488945944,0.39858514869987904,0.7001817552970142,Applicator for skin treatment with automatic regulation of skin protrusion magnitude,9.087764850704283e-05
4045722,1976,1977,,,0.14990844512088666,0.0,0.24660118276732543,0.4743411619430932,0.3958443425954298,0.7001831097582267,Power converter system,9.155487911330362e-05
5464773,1994,1995,US,US,0.149908412877057,0.0,0.49579451459256424,0.46810564477030386,0.4170588965291725,0.7001831742458859,Cell disrupting apparatus,9.158712294296545e-05
5422013,1993,1995,JP,JP,0.15009212149383946,0.0,0.2787909111877056,0.4841608882081469,0.39869273391862364,0.6998157570123211,Device and method of producing pure water,9.212149383949764e-05
7904985,2007,2011,US,US,0.14990773384853862,0.14182030701213844,0.2755805160594453,0.46419205414009895,0.34699345534095927,0.7001845323029228,Wash cycles using oxidizing agents and sensors,9.226615146135098e-05
10789705,2019,2020,JP,JP,0.15009300616071536,0.0,0.262378117960959,0.5145127759782375,0.39729598362502644,0.6998139876785693,Quality monitoring system,9.300616071539203e-05
10072483,2013,2018,US,US,0.1500930169466571,0.0,0.262378117960959,0.5067083590006362,0.3972959899628679,0.6998139661066858,Erosion resistant screen assembly,9.301694665714288e-05
7071752,2004,2006,US,US,0.1500931146850915,0.0,0.26759334305557764,0.424161694840017,0.39774003508895706,0.699813770629817,Amplifiers,9.31146850915443e-05
8510049,2009,2013,US,GB,0.1500933276144509,0.0,0.48296496450563237,0.48586889037547554,0.41607538984638776,0.6998133447710981,Maximum entropy application methods and systems,9.332761445093873e-05
8715602,2007,2014,GB,GB,0.15009358250051577,0.0,0.28653911356079864,0.4903554694194327,0.39935322002865886,0.6998128349989685,Low temperature hydrocarbon SCR,9.358250051580419e-05
5001187,1989,1991,US,US,0.1499051302301679,0.0,0.262378117960959,0.45589728540949814,0.3971855303990613,0.7001897395396641,Emulsions of silicone elastomer,9.486976983205664e-05
4494941,1982,1985,JP,JP,0.15009643610377066,0.0,0.2557519166917451,0.5032767463675182,0.39673389073531606,0.6998071277924587,Constant velocity universal joint,9.643610377069178e-05
8799257,2012,2014,US,US,0.15009669530505507,0.0,0.48296496450563237,0.5290906394026039,0.4160773686865815,0.6998066093898898,Searching based on audio and/or visual features of documents,9.669530505510004e-05
9076799,2010,2015,IT,IT,0.14990235635556262,0.0,0.28164164400186253,0.5012661715059543,0.39882386029913236,0.7001952872888748,Indexing of electronic devices with multiple weight markers,9.764364443734519e-05
8330383,2008,2012,NL,CA,0.14990195923770733,0.0,0.24660118276732543,0.5015958522028389,0.39584052754543453,0.7001960815245853,Method and system for dependently controlling colour light sources,9.804076229263936e-05
6335049,2000,2002,US,US,0.1499015750785867,0.0,0.2755805160594453,0.47624702280788944,0.39830739880570126,0.7001968498428266,Chemical vapor deposition methods of forming a high K dielectric layer and methods of forming a capacitor,9.842492141326487e-05
6089972,1999,2000,JP,JP,0.15009845560940993,0.0,0.2557519166917451,0.4916952685828452,0.39673507737210423,0.6998030887811801,Air conditioner,9.845560940996423e-05
4460784,1982,1984,US,US,0.14990058890327645,0.0,0.2557519166917451,0.43893204358500326,0.3966187508063531,0.7001988221934471,Fluid-bed catalysts process for making maleic anhydride,9.941109672351178e-05
10225951,2017,2019,JP,JP,0.14990040037246316,0.0,0.26759334305557764,0.4845059372883219,0.3976267359152873,0.7001991992550737,Liquid immersion tank of electronic equipment,9.959962753680607e-05
9106211,2013,2015,AT,AT,0.15009996266609685,0.0,0.2842066713074903,0.37104148241139967,0.3991584011715914,0.6998000746678064,System and method for an oversampled data converter,9.996266609688109e-05
6809695,2004,2004,FR,FR,0.1501001344600522,0.0,0.2557519166917451,0.482421461070811,0.39673606383418014,0.6997997310798956,Secondary reflector for SHF antennae of the Cassegrain type,0.00010013446005222026
6625879,2000,2003,US,US,0.15010034298853897,0.0,0.2755805160594453,0.4989745171889283,0.39842425427085093,0.6997993140229221,Method for making an electrically shielded housing,0.00010034298853900392
5703958,1994,1997,JP,JP,0.14989908928976825,0.0,0.5204469593074291,0.4871715009178128,0.41915214855174654,0.7002018214204635,Picture processing method for correcting distorted pictures and apparatus for executing this method,0.00010091071023171638
10639021,2017,2020,US,US,0.15010128180669188,0.0,0.3198695520845904,0.4762256003906662,0.40219526386611715,0.6997974363866162,Shapeable articles and methods of making and using the same,0.00010128180669191633
10534818,2016,2020,IL,IL,0.14989684154154784,0.2097926507131006,0.5037527136092089,0.4664090499192506,0.34181629032429,0.7002063169169044,System and method for deep linking and search engine support for web sites integrating third party application and components,0.00010315845845212945
7489198,2007,2009,US,US,0.1501037771107742,0.0,0.2557519166917451,0.5126591985785539,0.39673820415819444,0.6997924457784517,Linear regulating switch,0.00010377711077422247
4096462,1977,1978,,,0.15010490776953314,0.0,0.24660118276732543,0.5320208487063107,0.39595983917397115,0.6997901844609338,Deflection yoke device for use in color television receiver sets,0.0001049077695331746
5503759,1994,1996,US,CH,0.15010523216132754,0.0,0.262378117960959,0.5009001458449972,0.39730316740736055,0.6997895356773449,Mixtures of alkylated aromatic amines and phenothiazines,0.00010523216132757307
7951974,2010,2011,DE,DE,0.1498944343591775,0.0,0.2755805160594453,0.4921476482115378,0.3983031984095192,0.700211131281645,Continuous methods and reacator used for the production of alkylamines,0.00010556564082248032
4275789,1979,1981,US,US,0.14989435729548592,0.0,0.262378117960959,0.48108387891908516,0.39717919347994685,0.7002112854090281,Silicate activated lignosulfonate gel treatments of conductive zones,0.00010564270451404734
4479815,1983,1984,US,US,0.15010631902472665,0.0,0.2719030064025366,0.48602067351324985,0.398114688218117,0.6997873619505467,"Pneumatic controller and alarm for adsorbent fractionaters, particularly dessicant dryers",0.00010631902472668653
4715217,1986,1987,US,US,0.1498933454801062,0.0,0.5686413918836677,0.4657661029176401,0.4232517058733902,0.7002133090397876,Determining organic compounds using a membrane,0.0001066545198937785
4684560,1986,1987,US,GB,0.14989321469018138,0.0,0.28653911356079864,0.45024031814213594,0.3992354190936282,0.7002135706196373,Printed wiring board having carbon black-coated through holes,0.00010678530981858558
7638862,2007,2009,US,US,0.14989229471826712,0.0,0.3289921735827923,0.4975768896972434,0.4028490337661116,0.7002154105634657,Die attach paddle for mounting integrated circuit die,0.00010770528173284499
7323765,2004,2008,US,US,0.14989229471826712,0.0,0.3289921735827923,0.4975768896972434,0.4028490337661116,0.7002154105634657,Die attach paddle for mounting integrated circuit die,0.00010770528173284499
5649045,1995,1997,US,US,0.14989213146663008,0.0,0.262378117960959,0.4694117513857553,0.3971778841430223,0.7002157370667399,Polymide optical waveguide structures,0.000107868533369887
5329929,1992,1994,JP,JP,0.1498920570856628,0.0,0.5686413918836677,0.5343221017654957,0.423250947977091,0.7002158858286744,Ultrasonic diagnostic apparatus,0.0001079429143371613
9104144,2013,2015,JP,JP,0.14989200403101455,0.0,0.262378117960959,0.5013398172248598,0.3971778091789318,0.7002159919379709,Image forming apparatus having fixing device with differential pressure at outlet and inlet,0.0001079959689854193
10304007,2015,2019,US,CN,0.1498913525714049,0.0,0.5563373086917116,0.5227883024172754,0.4222030501799303,0.7002172948571902,Using a plurality of heterogeneous decision engines to produce a single decision,0.0001086474285950656
7505275,2006,2009,US,US,0.14989086193003326,0.0,0.2719030064025366,0.4574697045638723,0.3979880195471927,0.7002182761399335,LED with integral via,0.00010913806996670772
4860205,1987,1989,US,FR,0.15010925143839798,0.0,0.5207824348180637,0.37950570992480354,0.4193042605350818,0.699781497123204,Scintillation camera processing circuitry,0.00010925143839801699
