gvkey,firm_name,patent_count,cik,ticker,sec_name,exchange,link_method,link_score,link_conflict,candidate_count,ticker_hint,candidate_rank,candidate_cik,candidate_ticker,candidate_sec_name,candidate_exchange,candidate_method,candidate_score
010974,UST,7,0001866030,AZ,A2Z CUST2MATE SOLUTIONS CORP.,Nasdaq,fuzzy_name,0.9,True,20,,2,0000771497,ABM,ABM INDUSTRIES INC /DE/,NYSE,fuzzy_name,0.9
010974,UST,7,0001866030,AZ,A2Z CUST2MATE SOLUTIONS CORP.,Nasdaq,fuzzy_name,0.9,True,20,,3,0001450923,SGOL,abrdn Gold ETF Trust,NYSE,fuzzy_name,0.9
010974,UST,7,0001866030,AZ,A2Z CUST2MATE SOLUTIONS CORP.,Nasdaq,fuzzy_name,0.9,True,20,,4,0001460235,PPLT,abrdn Platinum ETF Trust,NYSE,fuzzy_name,0.9
010974,UST,7,0001866030,AZ,A2Z CUST2MATE SOLUTIONS CORP.,Nasdaq,fuzzy_name,0.9,True,20,,5,0001450922,SIVR,abrdn Silver ETF Trust,NYSE,fuzzy_name,0.9
122101,ITA,7,0000825171,HHHEF,37 CAPITAL INC,OTC,fuzzy_name,0.9,True,20,,1,0000825171,HHHEF,37 CAPITAL INC,OTC,fuzzy_name,0.9
122101,ITA,7,0000825171,HHHEF,37 CAPITAL INC,OTC,fuzzy_name,0.9,True,20,,2,0001822523,AFCG,Advanced Flower Capital Inc.,Nasdaq,fuzzy_name,0.9
122101,ITA,7,0000825171,HHHEF,37 CAPITAL INC,OTC,fuzzy_name,0.9,True,20,,3,0001095435,ATON,AlphaTON Capital Corp,Nasdaq,fuzzy_name,0.9
122101,ITA,7,0000825171,HHHEF,37 CAPITAL INC,OTC,fuzzy_name,0.9,True,20,,4,0001708160,GPUSF,Alset Capital Inc.,OTC,fuzzy_name,0.9
122101,ITA,7,0000825171,HHHEF,37 CAPITAL INC,OTC,fuzzy_name,0.9,True,20,,5,0002067715,ALD,"Altech Digital Co., Ltd.",,fuzzy_name,0.9
146543,DH,7,0001393883,DHX,"DHI GROUP, INC.",NYSE,fuzzy_name,0.9,True,6,,1,0001393883,DHX,"DHI GROUP, INC.",NYSE,fuzzy_name,0.9
146543,DH,7,0001393883,DHX,"DHI GROUP, INC.",NYSE,fuzzy_name,0.9,True,6,,2,0001331284,DHT,"DHT Holdings, Inc.",NYSE,fuzzy_name,0.9
146543,DH,7,0001393883,DHX,"DHI GROUP, INC.",NYSE,fuzzy_name,0.9,True,6,,3,0001840856,SOUN,"SOUNDHOUND AI, INC.",Nasdaq,fuzzy_name,0.9
146543,DH,7,0001393883,DHX,"DHI GROUP, INC.",NYSE,fuzzy_name,0.9,True,6,,4,0001684425,PETZ,"TDH Holdings, Inc.",Nasdaq,fuzzy_name,0.9
146543,DH,7,0001393883,DHX,"DHI GROUP, INC.",NYSE,fuzzy_name,0.9,True,6,,5,0001289460,TXRH,"Texas Roadhouse, Inc.",Nasdaq,fuzzy_name,0.9
005649,HIPOTRONICS,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
005649,HIPOTRONICS,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
005649,HIPOTRONICS,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,3,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
002897,CERTRON,7,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
002897,CERTRON,7,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
011909,INTBIOTECHNOLOGIES,7,0001819253,BTMD,biote Corp.,Nasdaq,fuzzy_name,0.9,True,2,,1,0001819253,BTMD,biote Corp.,Nasdaq,fuzzy_name,0.9
011909,INTBIOTECHNOLOGIES,7,0001819253,BTMD,biote Corp.,Nasdaq,fuzzy_name,0.9,True,2,,2,0001048268,IESC,"IES Holdings, Inc.",Nasdaq,fuzzy_name,0.9
011019,UNIVERSALMARION,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
011019,UNIVERSALMARION,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
166583,LUNAINNOVATIONS,7,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,6,,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9
166583,LUNAINNOVATIONS,7,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,6,,2,0001961847,INHD,INNO HOLDINGS INC.,Nasdaq,fuzzy_name,0.9
166583,LUNAINNOVATIONS,7,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,6,,3,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9
166583,LUNAINNOVATIONS,7,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,6,,4,0001021860,NOV,NOV Inc.,NYSE,fuzzy_name,0.9
166583,LUNAINNOVATIONS,7,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,6,,5,0001109345,NVMI,NOVA LTD.,Nasdaq,fuzzy_name,0.9
004236,EIKONIX,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
004236,EIKONIX,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
010369,TECHNICALTAPE,7,0000048287,HNI,HNI CORP,NYSE,fuzzy_name,0.9,True,2,,1,0000048287,HNI,HNI CORP,NYSE,fuzzy_name,0.9
010369,TECHNICALTAPE,7,0000048287,HNI,HNI CORP,NYSE,fuzzy_name,0.9,True,2,,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
006407,KEVEX,7,0001823652,EVEX,"Eve Holding, Inc.",NYSE,fuzzy_name,0.9,True,2,,1,0001823652,EVEX,"Eve Holding, Inc.",NYSE,fuzzy_name,0.9
006407,KEVEX,7,0001823652,EVEX,"Eve Holding, Inc.",NYSE,fuzzy_name,0.9,True,2,,2,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9
013498,CARNIVAL,7,0000815097,CCL,CARNIVAL CORP,NYSE,exact_normalized_name,1.0,True,4,,1,0000815097,CCL,CARNIVAL CORP,NYSE,exact_normalized_name,1.0
013498,CARNIVAL,7,0000815097,CCL,CARNIVAL CORP,NYSE,exact_normalized_name,1.0,True,4,,2,0001125259,CUK,CARNIVAL PLC,NYSE,exact_normalized_name,1.0
013498,CARNIVAL,7,0000815097,CCL,CARNIVAL CORP,NYSE,exact_normalized_name,1.0,True,4,,3,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
013498,CARNIVAL,7,0000815097,CCL,CARNIVAL CORP,NYSE,exact_normalized_name,1.0,True,4,,4,0000895447,SCVL,SHOE CARNIVAL INC,Nasdaq,fuzzy_name,0.9
011750,INFRASONICS,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
011750,INFRASONICS,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
061246,EUPHONIX,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
061246,EUPHONIX,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
019154,CARATHERAPEUTICS,7,0002023658,BCAX,Bicara Therapeutics Inc.,Nasdaq,fuzzy_name,0.9142857142857143,True,4,,1,0002023658,BCAX,Bicara Therapeutics Inc.,Nasdaq,fuzzy_name,0.9142857142857143
019154,CARATHERAPEUTICS,7,0002023658,BCAX,Bicara Therapeutics Inc.,Nasdaq,fuzzy_name,0.9142857142857143,True,4,,2,0001485003,CARM,Carisma Therapeutics Inc.,OTC,fuzzy_name,0.8888888888888888
019154,CARATHERAPEUTICS,7,0002023658,BCAX,Bicara Therapeutics Inc.,Nasdaq,fuzzy_name,0.9142857142857143,True,4,,3,0001781983,APRE,"Aprea Therapeutics, Inc.",Nasdaq,fuzzy_name,0.8823529411764706
019154,CARATHERAPEUTICS,7,0002023658,BCAX,Bicara Therapeutics Inc.,Nasdaq,fuzzy_name,0.9142857142857143,True,4,,4,0001937993,CVKD,"Cadrenal Therapeutics, Inc.",Nasdaq,fuzzy_name,0.8648648648648648
004393,LONESTARGAS,7,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
004393,LONESTARGAS,7,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001953366,STHO,Star Holdings,Nasdaq,fuzzy_name,0.9
065652,NEUTRALPOSTUREERGONOMICS,7,0001512886,NTRR,NEUTRA CORP.,OTC,fuzzy_name,0.9,True,2,,1,0001512886,NTRR,NEUTRA CORP.,OTC,fuzzy_name,0.9
065652,NEUTRALPOSTUREERGONOMICS,7,0001512886,NTRR,NEUTRA CORP.,OTC,fuzzy_name,0.9,True,2,,2,0001530950,POST,"Post Holdings, Inc.",NYSE,fuzzy_name,0.9
024892,SPHINXPHARM,7,0000704172,PHIL,PHI GROUP INC,,fuzzy_name,0.9,True,2,,1,0000704172,PHIL,PHI GROUP INC,,fuzzy_name,0.9
024892,SPHINXPHARM,7,0000704172,PHIL,PHI GROUP INC,,fuzzy_name,0.9,True,2,,2,0001787425,XP,XP Inc.,Nasdaq,fuzzy_name,0.9
004631,FIDELITY,7,0001098151,FDBC,FIDELITY D & D BANCORP INC,Nasdaq,fuzzy_name,0.9,True,6,,1,0001098151,FDBC,FIDELITY D & D BANCORP INC,Nasdaq,fuzzy_name,0.9
004631,FIDELITY,7,0001098151,FDBC,FIDELITY D & D BANCORP INC,Nasdaq,fuzzy_name,0.9,True,6,,2,0002000046,FETH,Fidelity Ethereum Fund,CBOE,fuzzy_name,0.9
004631,FIDELITY,7,0001098151,FDBC,FIDELITY D & D BANCORP INC,Nasdaq,fuzzy_name,0.9,True,6,,3,0001331875,FNF,"Fidelity National Financial, Inc.",NYSE,fuzzy_name,0.9
004631,FIDELITY,7,0001098151,FDBC,FIDELITY D & D BANCORP INC,Nasdaq,fuzzy_name,0.9,True,6,,4,0001136893,FIS,"Fidelity National Information Services, Inc.",NYSE,fuzzy_name,0.9
004631,FIDELITY,7,0001098151,FDBC,FIDELITY D & D BANCORP INC,Nasdaq,fuzzy_name,0.9,True,6,,5,0002063380,FSOL,Fidelity Solana Fund,NYSE,fuzzy_name,0.9
063650,NEOTHERAPEUTICS,7,0001091596,AURX,"Nuo Therapeutics, Inc.",OTC,fuzzy_name,0.9032258064516128,True,6,,1,0001091596,AURX,"Nuo Therapeutics, Inc.",OTC,fuzzy_name,0.9032258064516128
063650,NEOTHERAPEUTICS,7,0001091596,AURX,"Nuo Therapeutics, Inc.",OTC,fuzzy_name,0.9032258064516128,True,6,,2,0001870404,CERO,"CERO THERAPEUTICS HOLDINGS, INC.",OTC,fuzzy_name,0.875
063650,NEOTHERAPEUTICS,7,0001091596,AURX,"Nuo Therapeutics, Inc.",OTC,fuzzy_name,0.9032258064516128,True,6,,3,0001818794,DYN,"Dyne Therapeutics, Inc.",Nasdaq,fuzzy_name,0.875
063650,NEOTHERAPEUTICS,7,0001091596,AURX,"Nuo Therapeutics, Inc.",OTC,fuzzy_name,0.9032258064516128,True,6,,4,0001566044,VYNE,VYNE Therapeutics Inc.,Nasdaq,fuzzy_name,0.875
063650,NEOTHERAPEUTICS,7,0001091596,AURX,"Nuo Therapeutics, Inc.",OTC,fuzzy_name,0.9032258064516128,True,6,,5,0001821586,MLTX,MoonLake Immunotherapeutics,Nasdaq,fuzzy_name,0.8689655172413794
065876,NOVADELPHARM,7,0001021860,NOV,NOV Inc.,NYSE,fuzzy_name,0.9,True,2,,1,0001021860,NOV,NOV Inc.,NYSE,fuzzy_name,0.9
065876,NOVADELPHARM,7,0001021860,NOV,NOV Inc.,NYSE,fuzzy_name,0.9,True,2,,2,0001109345,NVMI,NOVA LTD.,Nasdaq,fuzzy_name,0.9
006785,LOGICON,7,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,True,2,,1,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9
006785,LOGICON,7,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
001781,ELTRONICS,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
001781,ELTRONICS,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
001781,ELTRONICS,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,3,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
135484,FRONTIERCOMM,7,0001670076,ULCC,"Frontier Group Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001670076,ULCC,"Frontier Group Holdings, Inc.",Nasdaq,fuzzy_name,0.9
135484,FRONTIERCOMM,7,0001670076,ULCC,"Frontier Group Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
005374,GUESTSUPPLY,7,0000922224,PPL,PPL Corp,NYSE,fuzzy_name,0.9,True,2,,1,0000922224,PPL,PPL Corp,NYSE,fuzzy_name,0.9
005374,GUESTSUPPLY,7,0000922224,PPL,PPL Corp,NYSE,fuzzy_name,0.9,True,2,,2,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9
009619,SERVOTRONICS,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
009619,SERVOTRONICS,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
009619,SERVOTRONICS,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,3,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
007609,MULTIMEDIA,7,0000921671,GGT,GABELLI MULTIMEDIA TRUST INC.,NYSE,fuzzy_name,0.9,True,2,,1,0000921671,GGT,GABELLI MULTIMEDIA TRUST INC.,NYSE,fuzzy_name,0.9
007609,MULTIMEDIA,7,0000921671,GGT,GABELLI MULTIMEDIA TRUST INC.,NYSE,fuzzy_name,0.9,True,2,,2,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9
025377,NEOSTHERAPEUTICS,7,0001664710,KROS,"Keros Therapeutics, Inc.",Nasdaq,fuzzy_name,0.8823529411764706,True,2,,1,0001664710,KROS,"Keros Therapeutics, Inc.",Nasdaq,fuzzy_name,0.8823529411764706
025377,NEOSTHERAPEUTICS,7,0001664710,KROS,"Keros Therapeutics, Inc.",Nasdaq,fuzzy_name,0.8823529411764706,True,2,,2,0001091596,AURX,"Nuo Therapeutics, Inc.",OTC,fuzzy_name,0.875
002104,BEAUNIT,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
002104,BEAUNIT,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0000798949,UNTC,UNIT CORP,OTC,fuzzy_name,0.9
022230,JUNOTHERAPEUTICS,7,0001091596,AURX,"Nuo Therapeutics, Inc.",OTC,fuzzy_name,0.875,True,3,,1,0001091596,AURX,"Nuo Therapeutics, Inc.",OTC,fuzzy_name,0.875
022230,JUNOTHERAPEUTICS,7,0001091596,AURX,"Nuo Therapeutics, Inc.",OTC,fuzzy_name,0.875,True,3,,2,0001821586,MLTX,MoonLake Immunotherapeutics,Nasdaq,fuzzy_name,0.870967741935484
022230,JUNOTHERAPEUTICS,7,0001091596,AURX,"Nuo Therapeutics, Inc.",OTC,fuzzy_name,0.875,True,3,,3,0001611747,SCNI,Scinai Immunotherapeutics Ltd.,Nasdaq,fuzzy_name,0.870967741935484
008917,RADIATIONSYS,7,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,2,,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9
008917,RADIATIONSYS,7,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
005165,GIGATRONICS,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
005165,GIGATRONICS,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
005165,GIGATRONICS,7,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,3,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
260919,XCYTETHERAPIES,7,0001796209,APG,APi Group Corp,NYSE,fuzzy_name,0.9,True,2,,1,0001796209,APG,APi Group Corp,NYSE,fuzzy_name,0.9
260919,XCYTETHERAPIES,7,0001796209,APG,APi Group Corp,NYSE,fuzzy_name,0.9,True,2,,2,0001048268,IESC,"IES Holdings, Inc.",Nasdaq,fuzzy_name,0.9
061662,LEARNINGTREEINT,6,0000842162,LEA,LEAR CORP,NYSE,fuzzy_name,0.9,True,2,,1,0000842162,LEA,LEAR CORP,NYSE,fuzzy_name,0.9
061662,LEARNINGTREEINT,6,0000842162,LEA,LEAR CORP,NYSE,fuzzy_name,0.9,True,2,,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
004604,FEDERALPIONEER,6,0001896084,IONR,ioneer Ltd,Nasdaq,fuzzy_name,0.9,True,2,,1,0001896084,IONR,ioneer Ltd,Nasdaq,fuzzy_name,0.9
004604,FEDERALPIONEER,6,0001896084,IONR,ioneer Ltd,Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
017890,IKONICS,6,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
017890,IKONICS,6,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
020300,CATHEDRALENERGYSVCS,6,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9,True,2,,1,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9
020300,CATHEDRALENERGYSVCS,6,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9,True,2,,2,0001971828,ENGS,Energys Group Ltd,Nasdaq,fuzzy_name,0.9
028811,SUBMICRONSYS,6,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
028811,SUBMICRONSYS,6,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9
019548,PRINTRON,6,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
019548,PRINTRON,6,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
030253,LAZERTRON,6,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
030253,LAZERTRON,6,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
033274,SURFACEONCOLOGY,6,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
033274,SURFACEONCOLOGY,6,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9
033429,EDISONNATION,6,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,3,,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9
033429,EDISONNATION,6,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,3,,2,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9
033429,EDISONNATION,6,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,3,,3,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
004298,ELECTRONIZEDCHEM,6,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
004298,ELECTRONIZEDCHEM,6,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
004298,ELECTRONIZEDCHEM,6,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,3,,3,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
024506,PULMATRIXOPERATING,6,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,3,,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9
024506,PULMATRIXOPERATING,6,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,3,,2,0001737450,OPRA,Opera Ltd,Nasdaq,fuzzy_name,0.9
024506,PULMATRIXOPERATING,6,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,3,,3,0001574235,PULM,"Pulmatrix, Inc.",Nasdaq,fuzzy_name,0.9
010364,TECHNICALCOMM,6,0000048287,HNI,HNI CORP,NYSE,fuzzy_name,0.9,True,2,,1,0000048287,HNI,HNI CORP,NYSE,fuzzy_name,0.9
010364,TECHNICALCOMM,6,0000048287,HNI,HNI CORP,NYSE,fuzzy_name,0.9,True,2,,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
024184,LAB,6,0001139685,AIDX,"20/20 Biolabs, Inc.",Nasdaq,fuzzy_name,0.9,True,20,,1,0001139685,AIDX,"20/20 Biolabs, Inc.",Nasdaq,fuzzy_name,0.9
024184,LAB,6,0001139685,AIDX,"20/20 Biolabs, Inc.",Nasdaq,fuzzy_name,0.9,True,20,,2,0000001800,ABT,ABBOTT LABORATORIES,NYSE,fuzzy_name,0.9
024184,LAB,6,0001139685,AIDX,"20/20 Biolabs, Inc.",Nasdaq,fuzzy_name,0.9,True,20,,3,0001736297,ALAB,"Astera Labs, Inc.",Nasdaq,fuzzy_name,0.9
024184,LAB,6,0001139685,AIDX,"20/20 Biolabs, Inc.",Nasdaq,fuzzy_name,0.9,True,20,,4,0001632121,BLNC,"Balance Labs, Inc.",OTC,fuzzy_name,0.9
024184,LAB,6,0001139685,AIDX,"20/20 Biolabs, Inc.",Nasdaq,fuzzy_name,0.9,True,20,,5,0000012208,BIO,"BIO-RAD LABORATORIES, INC.",NYSE,fuzzy_name,0.9
011822,HANOVER,6,0001828588,HNVR,"Hanover Bancorp, Inc. /MD",Nasdaq,fuzzy_name,0.9,True,3,,1,0001828588,HNVR,"Hanover Bancorp, Inc. /MD",Nasdaq,fuzzy_name,0.9
011822,HANOVER,6,0001828588,HNVR,"Hanover Bancorp, Inc. /MD",Nasdaq,fuzzy_name,0.9,True,3,,2,0000944695,THG,"HANOVER INSURANCE GROUP, INC.",NYSE,fuzzy_name,0.9
011822,HANOVER,6,0001828588,HNVR,"Hanover Bancorp, Inc. /MD",Nasdaq,fuzzy_name,0.9,True,3,,3,0001021860,NOV,NOV Inc.,NYSE,fuzzy_name,0.9
031667,VIDEOTRON,6,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
031667,VIDEOTRON,6,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
145657,TECHNICALCONSUMERPROD,6,0001167379,ALC,ALCON INC,NYSE,fuzzy_name,0.9,True,2,,1,0001167379,ALC,ALCON INC,NYSE,fuzzy_name,0.9
145657,TECHNICALCONSUMERPROD,6,0001167379,ALC,ALCON INC,NYSE,fuzzy_name,0.9,True,2,,2,0000048287,HNI,HNI CORP,NYSE,fuzzy_name,0.9
007001,MANSIONIND,6,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
007001,MANSIONIND,6,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
121615,SOFTWARE,6,0000884144,ASUR,ASURE SOFTWARE INC,Nasdaq,fuzzy_name,0.9,True,13,,1,0000884144,ASUR,ASURE SOFTWARE INC,Nasdaq,fuzzy_name,0.9
121615,SOFTWARE,6,0000884144,ASUR,ASURE SOFTWARE INC,Nasdaq,fuzzy_name,0.9,True,13,,2,0001015922,CHKP,CHECK POINT SOFTWARE TECHNOLOGIES LTD,Nasdaq,fuzzy_name,0.9
121615,SOFTWARE,6,0000884144,ASUR,ASURE SOFTWARE INC,Nasdaq,fuzzy_name,0.9,True,13,,3,0001824814,CGNT,Cognyte Software Ltd.,Nasdaq,fuzzy_name,0.9
121615,SOFTWARE,6,0000884144,ASUR,ASURE SOFTWARE INC,Nasdaq,fuzzy_name,0.9,True,13,,4,0000922521,FALC,FALCONSTOR SOFTWARE INC,OTC,fuzzy_name,0.9
121615,SOFTWARE,6,0000884144,ASUR,ASURE SOFTWARE INC,Nasdaq,fuzzy_name,0.9,True,13,,5,0001528396,GWRE,"Guidewire Software, Inc.",NYSE,fuzzy_name,0.9
